gene,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,Atha_WT-Col-0_sl_GC_Rep1_G2S1,Atha_WT-Col-0_sl_GC_Rep2_G2S2,Atha_WT-Col-0_sl_GC_Rep3_G2S3
AT1G04120,1751.340973,1514.34804,1577.807983,2521.255174,1923.400848,2057.033368
AT1G04123,1.514391268,0,1.790907816,3.34416951,1.315445,3.377726485
AT1G04130,107.3527395,109.711769,99.9527256,67.73904876,81.10411182,91.76051548
AT1G04133,4.722500143,11.95465419,7.722380057,4.119269683,3.211054068,2.82289131
AT1G04140,2067.550058,1950.069471,1757.64389,2746.39718,2062.905491,2577.957294
AT1G04147,0.994646146,0,0,5.051211942,0.6633985,0.562630879
AT1G04150,4.973442659,12.01622971,16.91214722,23.50527542,18.62680322,9.077805355
AT1G04160,188.3196176,162.1166825,169.8458364,112.3580154,163.3626165,148.0267743
AT1G04163,27.98285511,27.7229669,30.86810097,40.61908327,49.27827203,26.64998627
AT1G04170,1562.051198,1327.307669,1252.440412,1201.782967,1063.727846,1316.401068
AT1G04180,36.27707554,36.30209088,64.03562428,64.14188111,66.04429672,57.84493029
AT1G04183,76.54850131,321.5869949,362.2944231,158.2274464,326.6980291,182.0711315
AT1G04190,309.4402075,256.456255,267.2708996,213.6601899,251.3906888,259.1273389
AT1G04200,467.5973364,373.4963731,333.4803544,291.4309635,356.8439289,320.5386347
AT1G04210,726.6408805,724.5917771,651.7648733,534.8247667,682.0457843,693.9255858
AT1G04217,0.830013303,1.174456455,5.081570967,1.990675087,0.717205301,2.257652405
AT1G04220,2479.127966,1483.479173,1466.690604,664.5218499,1457.235883,1044.228634
AT1G04230,161.8217852,205.6084987,172.6758278,167.9890624,237.3118536,208.9674702
AT1G04233,121.9458588,151.2236516,140.9881285,188.2689157,175.4469969,181.6805649
AT1G04240,360.0992891,480.7986429,353.0834085,205.0825051,641.8908663,461.71943
AT1G04247,1782.397561,1096.819397,1081.401199,442.8806001,1091.32526,713.603369
AT1G04250,2523.956817,3380.948103,2693.943538,4353.434252,3299.6003,3367.22127
AT1G04253,0,0.88530675,1.657494861,3.266342262,1.260887527,0.566173309
AT1G04260,313.9490537,336.7709056,321.4217997,378.7420248,365.2466754,344.1391862
AT1G04263,2.775538366,3.413117465,3.203902245,0,3.714450345,1.702715166
AT1G04270,3274.760242,3474.361854,3278.975036,3889.236052,2773.91994,2877.574155
AT1G04273,3.320053213,0,2.032628387,0,0.717205301,0.564413101
AT1G04280,652.8510114,682.5716616,609.4543654,722.2399901,796.9876347,806.660084
AT1G04290,243.3984643,135.2771213,139.0685308,75.34675671,122.3168123,113.1147856
AT1G04295,36.88174688,24.2253592,24.33078908,22.11552297,20.93973011,19.79695926
AT1G04297,2.155021189,1.77539018,3.323175645,1.634171956,1.262516261,0.566067031
AT1G04300,1810.779735,1723.768101,1669.05678,3968.575789,2026.703665,2835.40844
AT1G04307,0.527317303,1.82731928,4.265070586,2.467686646,2.560686254,1.694593307
AT1G04310,306.2713315,298.4538543,276.8677904,282.8875436,306.3982809,270.7122101
AT1G04330,2.159768114,7.080441554,12.42794991,8.981843394,8.824992419,11.88988081
AT1G04340,209.0908523,244.193439,213.321783,158.6692733,219.6644465,213.6722775
AT1G04343,5.17990337,9.349032919,12.19374878,7.447287532,13.59737282,7.33073476
AT1G04347,0.523504187,0.922397508,0.860451804,1.649016527,1.929525514,1.128917887
AT1G04350,44.06757159,47.40367031,43.65635938,65.7200365,50.39674586,73.73751073
AT1G04353,40.067204,44.16416501,44.65945251,46.30082889,28.06382883,39.69260993
AT1G04357,1.064037559,1.805800155,2.531567837,0.820280129,1.27295557,2.826790704
AT1G04360,90.74818774,70.8186431,75.32775471,115.2703902,85.32516801,87.90620494
AT1G04367,0,1.773119371,1.659626528,1.633713524,1.892633883,0
AT1G04370,1.082085559,0,4.958613719,7.344044765,2.51806049,1.698882435
AT1G04380,2.106291481,1.651153287,4.645964413,8.54156504,4.169392973,4.341229486
AT1G04390,145.8992355,84.96312086,109.5157996,149.1331079,120.4471155,118.5796107
AT1G04393,1.045349012,0.924282134,3.448158813,2.474821213,0,1.693126072
AT1G04400,1903.055895,1892.628133,1692.201829,3007.345273,2173.462995,2476.218116
AT1G04410,10669.43611,8759.406013,8807.118737,9077.196413,8820.815098,9099.042948
AT1G04413,0.516407135,0.938525785,2.621975558,0.828409759,3.243801216,1.691283145
AT1G04420,740.3462217,818.5108698,790.2611885,544.9380666,546.0809501,538.1481723
AT1G04425,7.921784739,10.02994762,9.365871258,0.822167062,8.953478205,4.519552519
AT1G04427,1.009594179,0.964510672,2.686361724,5.016254265,1.9731675,1.688863242
AT1G04430,3178.917787,2631.957472,2295.491405,1601.587875,1710.708862,1616.811585
AT1G04433,466.0579546,352.6782788,358.061128,395.9170557,206.3168641,283.3605888
AT1G04440,762.7119281,1009.442129,969.5731733,1052.746686,1236.577108,1287.697365
AT1G04445,11.50834464,13.30305252,15.97492873,17.97885113,19.12917635,25.81502445
AT1G04450,0.5460618,0.871838654,2.451244929,3.254502203,0.625725457,0.566782269
AT1G04463,74.58965672,56.89233265,47.56289629,64.33694416,53.91627619,47.59703582
AT1G04467,0,3.635855408,2.547042986,3.286219355,2.554240265,0.565074718
AT1G04470,2.763759346,11.15405905,16.10163739,24.3137183,21.72751333,8.510629684
AT1G04477,2.080247934,4.651140885,0.867076457,0,0.645870293,5.641082099
AT1G04480,1701.33068,1199.402814,1311.872361,968.3967578,934.6598732,1249.06993
AT1G04483,0,0,1.886194932,1.72405983,0.678502517,1.125325013
AT1G04487,79.54643497,69.19895487,70.58021774,49.16379279,64.77380865,78.04647596
AT1G04490,10.2102937,12.48044499,16.93503476,17.25241311,18.95072283,19.53619795
AT1G04497,1.011620011,0,0.893630074,0,0,0
AT1G04500,2.097016804,2.678881275,5.024297986,6.517517144,8.800381971,2.341999907
AT1G04503,593.3982854,581.2858385,521.0464907,979.5575439,573.4197587,652.2077532
AT1G04507,1.458887867,1.005177631,2.782254738,0,0,0.562523897
AT1G04510,875.064988,778.5163209,772.1950405,1068.619666,709.9655008,868.3750756
AT1G04513,148.643577,184.6408631,189.3838346,336.7580153,158.8542375,161.5440556
AT1G04520,281.8131909,296.6862264,232.7948144,95.82413866,153.9520405,133.8308301
AT1G04530,434.9296595,380.7616375,425.2116298,534.4005513,369.0692886,435.5043284
AT1G04533,4.279374076,6.274188762,3.352885775,12.28365258,15.22146913,17.53561628
AT1G04537,83.2166581,103.3368279,81.76308105,112.1402508,77.83558259,115.7099569
AT1G04540,99.83101134,54.20764654,59.73249008,90.02363999,50.35468578,79.41820201
AT1G04550,222.8086741,221.3582675,231.2672475,347.1009279,210.0778517,296.6876105
AT1G04555,49.62642575,75.98212949,74.47415682,91.16419099,79.5352187,83.87390674
AT1G04560,1595.545472,73.7043448,54.24701708,537.8160128,76.57865356,335.3844362
AT1G04567,0,1.853118992,1.727910996,0,1.289221174,1.128561301
AT1G04570,22.37929553,18.67450106,19.18479362,24.31799234,25.85990246,16.45453173
AT1G04580,23.23767529,6.855542648,8.041595534,37.26961278,26.0569138,13.61807344
AT1G04583,9.124408393,36.58120184,46.74211664,20.45124266,25.31279002,13.01461088
AT1G04587,1.503778139,3.889305443,4.509009101,0.838699632,3.301987928,1.688397256
AT1G04590,159.4777738,185.0677841,186.6700438,127.4164679,175.7371041,148.9689941
AT1G04600,11.07314149,15.41124227,15.26644042,15.39057263,6.821396041,9.079224515
AT1G04607,0,1.839624146,0.85826545,0,5.138340695,0
AT1G04610,236.5320435,186.5086448,147.3878071,224.0355041,129.5316801,180.3518941
AT1G04620,650.3768147,605.4418709,550.9735853,542.6969066,337.0945053,492.9311836
AT1G04630,440.0430298,389.0401694,408.8837753,313.3064899,340.478926,327.8966995
AT1G04635,19.46775112,20.31433488,23.15470387,14.69045083,20.15116382,14.15669658
AT1G04640,184.3871959,222.9887013,192.7469693,116.8524553,148.9678169,137.4424976
AT1G04643,3.244722926,8.71345113,11.42813741,8.909415144,9.355713532,5.633074909
AT1G04647,245.3997211,358.7751699,381.1624038,571.003286,452.7628051,430.788594
AT1G04650,48.18251995,38.88916457,34.98947088,40.53145299,35.39604839,27.07323345
AT1G04660,9.874634426,19.93031058,24.37456182,30.05974596,19.33916945,11.90726649
AT1G04677,0,3.671478568,4.283100517,0,1.924859568,0.564657386
AT1G04680,2277.265331,2158.068586,1891.701568,1397.144801,2098.575961,1735.105081
AT1G04690,942.3964736,702.9571878,658.4076556,623.6111889,681.7483426,679.3784507
AT1G04697,1.615058502,2.665740142,4.157783996,2.451845101,1.894713019,3.396166227
AT1G04700,109.9394613,76.38914355,98.35040182,112.0005111,96.14281528,105.6490625
AT1G04707,7.068767785,4.383834512,9.856181052,6.517803268,15.68651296,9.631478679
AT1G04710,271.5693421,234.188587,239.0766148,138.0201642,162.6025559,146.8826489
AT1G04723,1.069542489,6.276630339,0.838499554,0.818984461,2.537389816,1.696950126
AT1G04730,134.6535274,74.48824938,85.36294703,59.8130694,61.30461087,70.83000148
AT1G04733,61.659827,315.7335676,353.653925,14.30335176,147.871552,136.903185
AT1G04743,7.629730509,10.48960479,16.38138338,14.65450762,16.28990765,16.43376097
AT1G04750,1034.854553,876.6663595,843.5232216,750.5992963,742.4480676,869.2253922
AT1G04760,34.28425287,18.87043174,29.59002863,24.22810121,35.56514749,30.2519484
AT1G04767,3.275387668,8.721854292,13.07811212,15.46036443,20.6529821,8.5015061
AT1G04770,897.9833852,765.5815839,651.0086551,963.1208673,325.9198531,638.9516902
AT1G04773,33.01096473,47.64879281,47.09382436,36.71763972,37.13597696,35.11097954
AT1G04778,8.149854237,9.654563344,18.0871909,26.07773069,18.83349497,22.66065351
AT1G04780,851.2467018,827.8050631,874.1870665,1160.813477,1018.511699,1017.817533
AT1G04783,0.536852679,0,0.834458197,4.089944956,1.898168274,0.565864508
AT1G04790,377.5479288,322.3454872,334.6796694,371.3584055,290.1735895,321.0967659
AT1G04797,0.529059852,0.909683592,2.548971387,2.465142222,0,1.130075047
AT1G04800,237.401086,214.6349177,243.6609426,144.0379735,135.2071178,115.6176713
AT1G04803,6.309473253,1.834384577,4.280065242,9.056579823,6.413787033,4.51751252
AT1G04810,1591.561036,1319.146233,1326.33586,1848.789284,1333.646788,1629.471088
AT1G04817,0,2.747420321,1.709740474,0,0.640908921,0.564767616
AT1G04820,13561.25226,12088.31808,11215.49043,7897.168748,9253.042464,8412.594351
AT1G04823,48.756285,43.17552897,33.83013698,19.57619192,24.5305166,20.95542361
AT1G04827,2.169771681,2.638775165,2.471376437,1.63069731,3.142245203,0.56643073
AT1G04830,269.0206595,263.3383429,281.788509,303.8530307,279.1083134,304.7436622
AT1G04833,178.6514903,245.3174997,230.9385296,219.8078199,235.6543717,250.7285487
AT1G04837,102.9510691,121.6007601,101.7819201,98.35964668,99.93123081,114.5187343
AT1G04840,32.56277847,36.96745293,41.13463363,43.78612473,35.41979992,35.17282979
AT1G04850,1364.929951,1009.357002,1014.695653,1312.020609,927.0646046,1152.320915
AT1G04860,677.5214742,620.5189478,562.0994805,806.4633516,614.0470923,696.7239468
AT1G04870,386.7923931,292.9915771,273.2038899,464.3192836,273.4779792,371.9183751
AT1G04873,22.69167675,31.39588261,29.85972276,17.10550365,29.65941755,20.81279263
AT1G04877,1.008567606,4.828632972,1.792861824,3.345721883,3.948575678,3.377574454
AT1G04880,6.600631532,5.181066068,6.478897725,19.48159686,8.718704205,10.20856316
AT1G04887,1.096083511,6.073752093,8.948246398,13.00297362,3.745506824,5.669633177
AT1G04890,0.550746375,2.586258607,11.32076121,5.679834682,3.111271179,2.268812288
AT1G04893,0,0.944086264,1.757280675,2.489680985,1.301302554,1.127093933
AT1G04897,112.2535773,105.8471677,263.5258163,49.21225083,190.9126119,172.062507
AT1G04900,137.486701,101.9200147,105.3066685,102.2846948,70.38120786,86.2042301
AT1G04907,55.90297042,82.72524219,115.4985402,17.01162308,43.94524496,38.92992135
AT1G04910,533.834491,352.453875,351.6235594,301.8133643,318.531587,355.0781815
AT1G04917,14.60012971,22.08218733,19.84804168,27.74903956,15.11383608,11.32530677
AT1G04920,155.8789002,24.0235505,36.22787908,115.0842503,24.83114656,57.87236989
AT1G04923,0,0.892873782,1.670519223,2.454523696,3.798305887,1.131647682
AT1G04930,60.31119497,91.80129819,94.19552668,77.13720778,101.2287345,86.13766477
AT1G04933,11.46820023,15.42294246,26.99807703,11.25287286,18.5852854,14.98091258
AT1G04940,953.3754209,920.5423073,896.3285579,560.9999931,569.8278793,562.3597759
AT1G04945,82.36753185,72.22823645,87.15194111,89.42169778,82.6488269,97.01029821
AT1G04950,435.2019778,353.2288639,358.7762448,414.707902,296.8825672,402.7275746
AT1G04953,5.396253071,1.771516353,5.803847171,8.166840477,5.04480512,2.264614748
AT1G04960,201.7146389,218.7050138,234.3216887,203.9579474,277.2930103,276.0817641
AT1G04970,412.7505292,436.3223263,476.3491091,413.1339161,572.4342969,537.9202972
AT1G04973,14.60149457,41.50930088,75.24843317,37.54171022,11.96438812,23.21708549
AT1G04977,327.2124522,263.1349581,247.0722,541.9129298,276.6868597,334.5117941
AT1G04980,140.1780171,86.42012436,85.09841077,86.87241665,95.3207476,105.4830001
AT1G04985,246.3832692,293.4388998,286.4793551,283.3445659,266.3722387,320.6803761
AT1G04990,325.0828895,362.9585555,400.9883206,208.0304467,367.6931876,300.2344619
AT1G05000,226.2698301,255.0084756,235.5005894,206.1979519,290.2964521,287.6178201
AT1G05005,2.158618917,0,1.65812967,4.083350063,2.522312468,1.132313322
AT1G05010,867.1478291,1136.16831,1034.577817,989.1970058,1699.420597,1281.566579
AT1G05020,40.28059262,64.4968105,73.41678706,81.09120705,90.73749421,70.91164937
AT1G05027,0,7.094709826,2.49016337,5.718316659,4.416738395,2.264425115
AT1G05030,75.88919493,110.3213007,96.80091462,68.640424,100.1797908,83.46663986
AT1G05033,49.91633009,28.06092222,36.37014473,59.91488336,36.32450985,39.0020844
AT1G05043,4.818211254,2.685950685,9.211004525,3.27475517,3.169461491,3.96003395
AT1G05047,43.24001881,32.89174704,43.50371998,26.32199089,30.72823505,26.54862847
AT1G05055,117.0340395,126.2524144,103.7991221,143.7268083,97.84315745,107.1799585
AT1G05057,369.7333581,679.3309321,669.0448272,131.3209279,323.6726213,453.4116602
AT1G05060,90.59800321,117.7813084,116.1012928,162.752731,148.3484457,162.6587677
AT1G05065,23.78489389,38.88201381,40.53980537,20.40584728,18.89640782,18.68616388
AT1G05070,224.6822792,230.5664619,204.5993319,181.514416,183.4946384,193.8167304
AT1G05077,0.511628054,0,0,0.831350848,0,0
AT1G05080,1.096217251,0.867539357,0,3.250616575,2.496806116,1.70090805
AT1G05083,1.080108643,0.88480756,4.141579679,1.632955359,8.193519952,1.698588315
AT1G05087,117.8434186,57.19207907,29.06831998,74.54689285,57.37562829,100.34097
AT1G05090,111.4692717,58.85116374,94.95151885,97.4615625,87.28444118,95.26591581
AT1G05093,0.531826492,2.710038927,1.688476863,2.461082433,1.909926533,1.130686423
AT1G05100,33.44220286,125.7556555,78.06062146,24.37785758,55.54573796,43.09052111
AT1G05103,2.532760355,0,0.892323161,0.834805011,0.656379803,0
AT1G05107,0,0.955496862,3.552057233,3.332637953,1.309155498,1.126367492
AT1G05120,356.8859801,275.7801584,229.4477435,355.8723829,289.7464219,328.6481634
AT1G05133,0.537095443,0,0.833986499,4.907239355,1.265070533,0.565889931
AT1G05140,293.2245866,501.9658083,505.5965491,370.3539375,426.4468412,354.4118892
AT1G05147,19.24448266,26.91342406,39.42881292,86.82107249,181.465635,131.2265582
AT1G05150,1148.035542,911.5165519,896.3194469,922.5939042,807.5403778,818.6555493
AT1G05160,139.6206846,153.6585763,140.1143403,158.4792917,134.1717027,164.3495063
AT1G05163,154.1196964,844.3697455,871.6092098,707.5900485,399.874657,308.6159853
AT1G05170,297.2712906,247.9107524,195.0142711,211.5064186,180.2406371,195.6046523
AT1G05177,0,3.649705967,0,6.578367784,0.639749749,0.564911508
AT1G05180,423.4838096,402.3123323,412.3824917,474.7360822,368.759775,417.7501641
AT1G05183,214.264995,195.2509639,196.0695032,252.7525911,232.8593582,248.8949369
AT1G05187,41.06088838,50.39367772,43.98287842,44.71241509,54.97091292,35.71547453
AT1G05190,3741.19914,3575.93746,3272.857893,1947.07501,2057.534609,1996.187319
AT1G05200,51.94354254,109.9032963,118.9587275,42.92992668,126.917265,82.84534229
AT1G05203,0.526755178,1.829850444,5.124728273,1.645638792,0.640619976,1.129602822
AT1G05205,231.6225209,229.7974356,189.1760657,116.1163168,170.0900927,198.6425333
AT1G05207,8.256909989,8.453479775,13.11993868,4.143037378,11.03312931,6.76497889
AT1G05210,48.22232342,47.57091553,47.84772082,30.99405707,40.87988258,35.11502698
AT1G05213,226.143518,209.0782149,242.9568825,349.5477863,251.1467327,260.9461945
AT1G05220,14.59527579,10.60418558,13.23748747,26.11948452,16.37688678,31.70985386
AT1G05230,345.4535597,449.5158843,389.9048858,280.2622747,256.5356281,247.3623763
AT1G05240,3.861211039,0,3.228436322,1.622001224,1.243253747,6.240048012
AT1G05243,1.062728081,4.522000656,5.070840392,0,3.184985451,1.130578904
AT1G05250,1595.974458,1749.505404,2729.845275,2415.56172,3005.430971,2637.917612
AT1G05253,50.2902697,73.7769521,75.6977961,54.59710743,83.48192466,56.39690434
AT1G05260,675.2984126,990.8666442,1127.554762,1670.414902,1939.116942,1991.629482
AT1G05267,7.069383541,6.136655848,5.748822414,3.258811438,5.646823397,2.266248484
AT1G05270,576.9249308,491.4274266,496.5293472,959.5114592,450.2995544,785.4829032
AT1G05273,1107.111196,1599.12921,1557.310155,315.3491451,750.8993688,1197.474452
AT1G05277,11.3582964,22.07529561,19.01555727,4.896529937,15.74118398,10.75927943
AT1G05280,8.319433318,10.42991143,22.86063313,33.52409872,31.41309733,30.23927323
AT1G05287,25.54302199,10.20203465,17.29421821,3.302728959,16.12296014,14.10563346
AT1G05297,3.073432926,2.843806352,1.763596836,0,3.911961998,2.253677896
AT1G05300,23.26927473,26.17745351,36.98070317,33.18588011,38.01008686,36.15390619
AT1G05310,1.097596065,3.464418797,6.496896354,10.56025566,6.236907832,3.969218622
AT1G05317,0.535821323,0,0.836459299,0,0.633522756,1.131528175
AT1G05320,535.5433346,490.665889,471.950538,619.2617413,534.6865424,592.5090658
AT1G05323,0.475542549,4.114345524,7.557924294,0,4.075743073,3.375731276
AT1G05327,3.246692247,7.942410679,9.915578666,8.159703999,17.62487601,9.627123083
AT1G05330,7.017027005,2.656306491,11.60379225,6.532915236,12.60977797,7.926358056
AT1G05333,798.416059,76.43399264,57.98254114,636.1336938,117.6123231,387.2691576
AT1G05337,174.4567384,278.1145015,274.1184331,67.52621713,201.4686347,171.6558453
AT1G05340,103.0300946,201.5162226,191.1984033,125.5750409,320.5789834,236.1945876
AT1G05347,775.0904633,970.1725504,1097.715982,1323.79592,1764.682385,1786.974592
AT1G05350,293.4021486,248.4422519,233.0243241,255.6332861,224.0838484,221.1999024
AT1G05353,0.91787048,1.064987939,0,1.770491866,1.381191596,1.689460172
AT1G05357,2.987828542,0.979644798,0.907605141,2.523909909,0.662921371,1.125309897
AT1G05360,91.47289547,105.3886705,111.0024816,50.59552217,128.2559085,95.13480157
